product_id,avg_cost
23679,80.162658
23689,90.0
23697,250.0
23726,648.418627
23733,81.399444
23742,2468.181818
23743,1800.0
23744,2500.0
23749,24.0
23750,43.522857
23756,738.0
23757,4500.0
23779,42.53
23780,29.25
23781,350.0
23782,350.0
23783,330.0
23784,330.0
23785,330.0
23787,190.0
23788,939.166667
23824,2112.5
23825,18.0
23857,6562.5
23858,13595.0
23859,503.5
23860,495.272727
23920,39.44
23924,5321.828571
23931,62.5
23942,3400.0
23944,2700.0
23946,6055.2
23947,82.62
23948,54.0
23949,235000.0
23951,24500.0
23954,21.143467
23955,1057.142857
23956,850.0
23958,8.75
23959,8.75
23960,257.844355
23961,35.0
23962,43.33
23963,60.0
23964,45.0
23965,150.625
23967,21.43
23996,51.3
23997,155.38
23998,216.0
23999,43.1
24001,55.5
24002,4000.0
24019,349.0
24031,1000.0
24067,150.0
24147,2824.0
24150,720.0
24151,34.912424
24153,155.0
24154,85.0
24155,1097.727273
24156,370000.0
24157,480.0
24158,1000.0
24159,22000.0
24169,300.228261
24170,30.81
24171,28.8
24172,191.4
24173,78.0
24174,29.25
24176,111.744
24177,685.9575
24181,316.0
24229,43.33
24230,60.67
24231,117.34
24232,28.2
24233,15.0
24234,55.5
24236,2500.0
24251,736.2
24255,77.0
24265,685.517241
24290,2050.0
24293,30000.0
24302,4074.62
24303,1294.2
24307,11600.0
24308,499.99
24314,3500.0
24320,6500.0
24321,3500.0
24326,90.0
24329,9261.2
24330,11648.0
24331,5806.666667
24332,20600.0
24334,18676.0
24335,18676.0
24336,18954.0
24337,8798.4
24338,7193.333333
24339,7193.333333
24340,11700.0
24341,14560.0
24397,107.0325
24406,93.18
24414,15583.333333
24415,3000.0
24443,230.0
24449,71.67
24451,1.0
24457,716.794697
24458,7.0
24460,32.71
24466,2610.4
24467,9.17
24468,12.432155
24469,8.33
24470,16.67
24512,1600.95
24514,430.409565
24517,1.0
24518,1.0
24522,1.0
24528,60.45
24529,90.0
24530,31.67
24533,675.0
24542,18.75
24553,9800.0
24559,388.45
24566,22.635789
24570,6720.0
24571,23.68
24607,18.0
24608,12.0
24610,110.306667
24616,2000.0
24617,360.0
24618,24.12
24619,270.892857
24622,850.0
24623,51.93
24624,699.2
24625,99.611111
24633,260.0
24638,1608.461538
24639,855.0
24641,250000.0
24642,6032.0
24643,6032.0
24645,58.33
24646,70.5
24650,3636.782
24651,208.33
24654,47247.5
24655,1045.0
24721,7500.0
24726,1.0
24727,5000.0
24729,6000.0
24730,8500.0
24731,1785.714286
24734,2906.99
24735,138.3525
24760,1450.0
24763,52.58
24764,93.03
24772,71.79
24773,100.53
24774,82.5
24775,198.21
24792,4252.5
24795,127.0
24811,42.24
24812,21.6
24813,353.929167
24814,60.666667
24817,39.286667
24818,51.186667
24821,16500.0
24825,3250.0
24826,2500.0
24828,0.838095
24834,50.0
24842,34.8
24843,18.145
24855,5000.0
24866,774.72
24867,332.5
24868,124.74
24869,9.54
24870,486.556667
24872,58.82
24873,50.555
24874,91.686667
24875,173.54
24882,421.25
24883,447.914894
24884,46.39
24889,
24890,
24891,
24893,1110.0
24939,156.885714
24967,88.773585
25001,13.33
25014,9200.0
25015,10000.0
25016,14000.0
25019,1091.0
25020,371.0
25024,48.0
25025,73.5
25026,1268.175333
25027,315.330709
25028,268.804878
25033,1.79
25036,57.0
25049,1620.0
25060,8500.0
25064,800.0
25065,46.49
25066,161.0
25068,2478.214286
25069,51.0
25093,15000.0
25094,584.618462
25095,4200.0
25096,4200.0
25100,98.52459
25101,25.543478
25103,10000.0
25106,52.8
25107,87000.0
25109,87000.0
25111,1.964935
25113,173.33
25115,487.5
25117,1250.0
25124,538.446
25129,1649.69
25131,28500.0
25134,895.5
25135,29.698
25137,34.0
25213,2800.0
25224,1031.25
25225,1033.333333
25240,552.5
25253,1.0
25254,1.0
25255,1.0
25256,10440.0
25257,7650.0
25258,884.0
25276,47.685897
25277,450.0
25278,560.0
25279,210.0
25280,123.33
25281,20.0
25282,168.33
25283,1090.350877
25284,34.0
25285,8.2
25286,28.75
25287,29.17
25288,3.4
25289,18.89
25290,7.8
25303,274.0
25305,1050.0
25306,1368.8
25328,14000.0
25360,32.33
25426,24970.0
25439,550.0
25440,214.285714
25445,87.5
25446,21.25
25447,1.0
25452,135.0
25464,173.67
25465,311.31
25466,171.5
25468,1.0
25469,63.083333
25470,67.333333
25471,800.0
25474,150.0
25475,150.0
25478,300.0
25482,163.4
25483,2078000.0
25489,11600.0
25490,430.56
25496,7500.0
25497,33.33
25498,60.0
25501,255.0
25502,212.5
25512,102.5
25513,200.0
25515,10.8
25529,1000.0
25530,43.33
25531,18.57
25532,52.21
25533,195.0
25534,190.0
25535,330.0
25536,603.03
25538,139.17
25539,300.0
25540,135.83
25541,70.42
25542,6100.0
25543,290.0
25553,1450.0
25564,115.0
25565,20810.4
25566,42224.0
25567,24128.0
25568,42224.0
25569,13572.0
25570,3420.0
25576,10.0
25577,5.31
25592,3.4
25672,55.62375
25673,950.0
25677,200.0
25680,400.0
25681,5.0
25682,6.0
25694,490.0
25718,200.0
25719,100.0
25720,250.0
25727,489.0
25728,61.25
25729,598.4
25739,27.921692
25740,83.33
25742,1.0
25744,1.0
25745,1.0
25746,8000.0
25747,210.0
25748,210.0
25749,301.538462
25750,1800.0
25751,1800.0
25752,600.0
25753,600.0
25754,600.0
25772,133.62
25786,182.0
25788,98.94
25791,8500.0
25793,11200.0
25794,850.0
25795,31.11
25801,1380.0
25802,1380.0
25803,1380.0
25810,67.0
25811,28.33
25813,512.5
25815,320.0
25817,570.0
25819,10.0
25820,300.0
25821,400.0
25822,315.0
25823,140.0
25824,6.0
25825,2.0
25828,27.84
25835,90.0
25836,274.32
25837,694.8
25838,1026.580952
25839,52.91
25856,15.0
25888,4000.0
25899,50.0
25900,31.5
25902,14000.0
25903,28000.0
25904,15000.0
25908,3.7
25910,26.43
25911,41.7
25912,24.43
25918,16500.0
25919,16500.0
25920,100.0
25925,67000.0
25938,3000.0
